steps	avg_reward	std_reward
0	23,110599078341014	13,856962784587948
1	24,42439024390244	14,157662417080102
2	27,0	15,459972596617758
3	29,122093023255815	15,952042233933785
4	31,05521472392638	19,423359389780348
5	30,742331288343557	17,32213342003624
6	33,17880794701987	15,830261109373094
7	41,46280991735537	26,40280517350352
8	44,07017543859649	23,865382438096184
9	50,03	26,257362776943154
10	59,01176470588236	30,91334915063948
11	71,12676056338029	33,104584414010695
12	84,23333333333333	40,50570604522556
13	82,67213114754098	43,4713854676223
14	101,54	64,75097219347367
15	123,04878048780488	43,40110778596988
16	129,74358974358975	51,422193127949136
17	164,4516129032258	55,8718803471619
18	178,13793103448276	68,41996287529915
19	167,09677419354838	56,949527647484416
20	204,76	71,1563236824388
21	257,9	105,06754970018098
22	294,1764705882353	100,8832961712036
23	344,06666666666666	96,8445260312746
24	238,5909090909091	86,71670652234576
25	341,375	107,74847736743197
26	350,26666666666665	79,50636592262423
27	345,26666666666665	104,2685421826204
28	380,42857142857144	96,87157498882902
29	435,0833333333333	73,51355695077987
30	455,8181818181818	66,57984704892202
31	470,6363636363636	54,696306551843364
32	483,27272727272725	45,2891536465027
33	492,90909090909093	15,888558178504917
34	480,45454545454544	28,02714150884861
35	486,3636363636364	25,790317870622857
36	475,09090909090907	45,0907258060791
37	487,09090909090907	26,134110574825193
38	491,6363636363636	18,509323091953256
39	500,0	0,0
40	500,0	0,0
41	500,0	0,0
42	500,0	0,0
43	500,0	0,0
44	480,1818181818182	62,670593628791515
45	500,0	0,0
46	484,3636363636364	39,89821761175605
47	500,0	0,0
48	500,0	0,0
49	496,27272727272725	11,786671278809415
50	500,0	0,0
51	500,0	0,0
52	500,0	0,0
53	500,0	0,0
54	500,0	0,0
55	500,0	0,0
56	500,0	0,0
57	500,0	0,0
58	500,0	0,0
59	500,0	0,0
60	500,0	0,0
61	497,6363636363636	7,4744744694888965
62	500,0	0,0
63	500,0	0,0
64	500,0	0,0
65	500,0	0,0
66	492,8181818181818	22,710903195754724
67	500,0	0,0
68	500,0	0,0
69	500,0	0,0
70	500,0	0,0
71	500,0	0,0
72	487,0	41,10960958218893
73	500,0	0,0
74	500,0	0,0
75	500,0	0,0
76	500,0	0,0
77	496,54545454545456	10,92423191694531
78	474,0	64,8508778941069
79	500,0	0,0
80	480,1818181818182	62,670593628791515
81	493,54545454545456	20,41106489745045
82	500,0	0,0
83	500,0	0,0
84	500,0	0,0
85	499,8181818181818	0,5749595745760688
86	499,09090909090907	2,8747978728803454
87	491,0	24,27494031450391
88	481,0	32,30254704283465
89	500,0	0,0
90	500,0	0,0
91	500,0	0,0
92	500,0	0,0
93	498,8181818181818	3,7372372347444482
94	500,0	0,0
95	500,0	0,0
96	500,0	0,0
97	500,0	0,0
98	500,0	0,0
99	500,0	0,0
