steps	avg_reward	std_reward	success_rate
0	9,166666666666666	0,6871842709362768	0,0
1000	9,8	0,8326663997864531	0,0
2000	9,633333333333333	0,8359957469322967	0,0
3000	9,266666666666667	0,7717224601860151	0,0
4000	9,166666666666666	0,8975274678557508	0,0
5000	9,533333333333333	0,618241233033047	0,0
6000	9,7	0,5859465277082314	0,0
7000	8,8	0,4	0,0
8000	13,633333333333333	6,695686837227547	0,0
9000	8,766666666666667	0,6155395104206463	0,0
10000	8,966666666666667	0,6046119049072352	0,0
11000	8,933333333333334	0,6289320754704404	0,0
12000	9,633333333333333	0,6574360974438672	0,0
13000	10,166666666666666	0,9339283817414601	0,0
14000	16,266666666666666	1,787611690372256	0,0
15000	9,566666666666666	1,1742609969205688	0,0
16000	9,4	0,7571877794400365	0,0
17000	9,3	0,7371114795831993	0,0
18000	9,266666666666667	0,8137703743822469	0,0
19000	8,766666666666667	0,7608474807008885	0,0
20000	9,0	0,5163977794943222	0,0
20000	16,733333333333334	2,920426148507935	0,0
