steps	avg_reward	std_reward	success_rate
0	31,333333333333332	9,682745248923757	0,0
1000	9,666666666666666	0,7453559924999298	0,0
2000	9,1	0,7461009761866464	0,0
3000	9,566666666666666	0,6674994798166929	0,0
4000	9,4	0,7571877794400365	0,0
5000	9,5	0,6708203932499369	0,0
6000	10,033333333333333	1,6224124698183942	0,0
7000	17,033333333333335	8,340596834493054	0,0
8000	27,366666666666667	21,74317261936619	0,0
9000	62,733333333333334	23,30226503058352	0,0
10000	75,76666666666667	37,58162967313803	0,0
11000	26,8	21,932320138705496	0,0
12000	9,2	0,7916228058025278	0,0
13000	9,533333333333333	0,7630348761506397	0,0
14000	12,5	6,380961265096872	0,0
15000	8,766666666666667	0,6155395104206463	0,0
16000	8,766666666666667	0,6155395104206463	0,0
17000	9,6	1,2274635093014645	0,0
18000	10,033333333333333	1,303414319734477	0,0
19000	11,933333333333334	2,7800879282657394	0,0
20000	13,033333333333333	6,906438220160149	0,0
20000	85,63333333333334	30,799873737114932	0,0
