steps	avg_reward	std_reward	success_rate
0	12,133333333333333	1,521694961401777	0,0
1000	18,633333333333333	2,4830536755284927	0,0
2000	9,166666666666666	0,7781745019952503	0,0
3000	9,266666666666667	0,8137703743822469	0,0
4000	9,4	0,8	0,0
5000	9,4	0,8	0,0
6000	10,0	2,840187787218772	0,0
7000	23,1	20,877978829379057	0,0
8000	13,766666666666667	4,152776848755005	0,0
9000	81,23333333333333	20,644100583190564	0,0
10000	96,4	6,411448094359547	0,0
11000	121,83333333333333	8,454124568648265	0,0
12000	138,1	8,926925562588725	0,0
13000	107,63333333333334	3,9537605165490515	0,0
14000	137,06666666666666	7,329999242079695	0,0
15000	175,16666666666666	21,236891381639534	0,0
16000	187,66666666666666	25,7699221746766	0,0
17000	57,93333333333333	3,558401638688672	0,0
18000	103,63333333333334	3,5915023164253825	0,0
19000	216,93333333333334	88,42357654431814	0,0
20000	102,43333333333334	3,1694724412046176	0,0
20000	207,0	101,35120456445827	0,03333333333333333
