steps	avg_reward	std_reward	success_rate
0	9,433333333333334	0,6155395104206464	0,0
1000	9,3	0,7810249675906653	0,0
2000	9,733333333333333	0,7272474743090476	0,0
3000	140,33333333333334	24,054567595827248	0,0
4000	129,2	5,91833309865765	0,0
5000	101,46666666666667	2,376739129330118	0,0
6000	9,433333333333334	0,7608474807008885	0,0
7000	9,5	0,9219544457292888	0,0
8000	9,066666666666666	0,6289320754704404	0,0
9000	10,466666666666667	1,586050300449376	0,0
10000	8,9	0,7	0,0
11000	9,3	0,9	0,0
12000	9,0	0,5773502691896257	0,0
13000	8,766666666666667	0,5587684871413403	0,0
14000	9,133333333333333	0,7180219742846005	0,0
15000	9,4	0,7999999999999999	0,0
16000	48,7	4,698581346179575	0,0
17000	8,8	0,5416025603090641	0,0
18000	8,766666666666667	0,49553562491061687	0,0
19000	9,433333333333334	0,7608474807008886	0,0
20000	8,7	0,4582575694955841	0,0
20000	141,96666666666667	29,30470193596167	0,0
