steps	avg_reward	std_reward	success_rate
0	9,166666666666666	0,8595864638818419	0,0
1000	8,966666666666667	0,7520342781785652	0,0
2000	9,566666666666666	0,7156970184527964	0,0
3000	62,666666666666664	12,874608947675092	0,0
4000	115,06666666666666	7,693864799667041	0,0
5000	110,16666666666667	3,6339449026582056	0,0
6000	238,8	10,700155762106146	0,0
7000	500,0	0,0	1,0
8000	30,1	14,927268113534149	0,0
9000	9,4	0,7571877794400363	0,0
10000	48,93333333333333	3,3855903801585656	0,0
11000	55,53333333333333	4,410089442277661	0,0
12000	9,633333333333333	0,6046119049072349	0,0
13000	9,333333333333334	0,699205898780101	0,0
14000	9,5	0,7637626158259734	0,0
15000	9,3	0,7810249675906653	0,0
16000	112,03333333333333	4,1511711868124905	0,0
17000	9,366666666666667	0,6046119049072349	0,0
18000	9,366666666666667	0,752034278178565	0,0
19000	9,433333333333334	0,7156970184527964	0,0
20000	9,266666666666667	0,6798692684790381	0,0
20000	500,0	0,0	1,0
