steps	avg_reward	std_reward	success_rate
0	9,266666666666667	0,7717224601860151	0,0
1000	9,4	0,7118052168020874	0,0
2000	9,266666666666667	0,8137703743822469	0,0
3000	48,766666666666666	4,950981945253105	0,0
4000	22,366666666666667	8,203590000048083	0,0
5000	28,866666666666667	2,565584187319181	0,0
6000	9,233333333333333	0,6674994798166929	0,0
7000	8,766666666666667	0,49553562491061687	0,0
8000	9,133333333333333	0,42687494916219	0,0
9000	9,366666666666667	0,7063206700139029	0,0
10000	8,666666666666666	0,4714045207910317	0,0
11000	8,8	0,7916228058025278	0,0
12000	10,366666666666667	0,9480975102218594	0,0
13000	9,166666666666666	0,6871842709362768	0,0
14000	8,733333333333333	0,5734883511361751	0,0
15000	8,666666666666666	0,4714045207910317	0,0
16000	9,033333333333333	0,5467073155618908	0,0
17000	9,133333333333333	0,561743318211757	0,0
18000	8,766666666666667	0,6674994798166929	0,0
19000	9,366666666666667	0,6574360974438672	0,0
20000	9,266666666666667	0,8137703743822469	0,0
20000	47,6	5,244679844057849	0,0
