steps	avg_reward	std_reward	success_rate
0	9,466666666666667	0,7630348761506397	0,0
1000	9,433333333333334	0,7156970184527963	0,0
2000	10,8	4,1182520563948	0,0
3000	53,63333333333333	21,717095160776505	0,0
4000	39,93333333333333	5,847696602556903	0,0
5000	34,333333333333336	4,777260953959102	0,0
6000	105,86666666666666	7,679988425917205	0,0
7000	142,13333333333333	100,04323509807591	0,03333333333333333
8000	139,5	6,360031446463139	0,0
9000	126,26666666666667	3,295788558482206	0,0
10000	100,9	3,1869525673700676	0,0
11000	141,7	2,8653097563788803	0,0
12000	126,93333333333334	2,931817790306136	0,0
13000	500,0	0,0	1,0
14000	500,0	0,0	1,0
15000	500,0	0,0	1,0
16000	500,0	0,0	1,0
17000	500,0	0,0	1,0
18000	500,0	0,0	1,0
19000	29,1	8,06783738061198	0,0
20000	500,0	0,0	1,0
20000	500,0	0,0	1,0
