steps	avg_reward	std_reward	success_rate
0	9,633333333333333	0,6574360974438672	0,0
1000	9,366666666666667	0,752034278178565	0,0
2000	77,66666666666667	35,15047020390418	0,0
3000	256,3	17,43588254147177	0,0
4000	107,63333333333334	6,0359110515499	0,0
5000	287,76666666666665	17,685555939491664	0,0
6000	93,43333333333334	3,7209616439242637	0,0
7000	100,7	35,8767798629327	0,0
8000	16,033333333333335	9,053483062090278	0,0
9000	15,666666666666666	2,3285665595430642	0,0
10000	11,633333333333333	0,9122621455602672	0,0
11000	8,8	0,7483314773547882	0,0
12000	8,7	0,6904105059069325	0,0
13000	9,1	0,7895146188218007	0,0
14000	8,966666666666667	0,5467073155618908	0,0
15000	14,666666666666666	19,62368183825066	0,0
16000	8,866666666666667	0,7180219742846005	0,0
17000	9,3	0,6403124237432848	0,0
18000	9,1	0,7	0,0
19000	8,866666666666667	0,7180219742846005	0,0
20000	8,766666666666667	0,4229525846816507	0,0
20000	285,53333333333336	14,486161979243807	0,0
