steps	avg_reward	std_reward
0	26,526315789473685	14,80529215855861
1	21,16	8,610133564585395
2	26,3	13,660527076214885
3	30,529411764705884	17,252851928130006
4	44,15384615384615	26,343430516182714
5	33,75	14,53229162933362
6	36,07142857142857	19,132859862827935
7	46,38461538461539	30,190519300291967
8	46,333333333333336	19,39644870130154
9	57,22222222222222	28,61925450453002
10	81,0	35,059133719230104
11	100,16666666666667	64,44743766995103
12	62,75	25,698978578924105
13	73,375	29,76548966504667
14	84,0	20,575065816014618
15	89,83333333333333	23,205004249562684
16	85,83333333333333	36,52130276366871
17	83,83333333333333	28,06787408329237
18	90,57142857142857	35,07077392464371
19	86,57142857142857	22,057438932135753
20	102,16666666666667	26,80433215400492
21	153,5	45,79574216016157
22	170,33333333333334	52,264285660052366
23	148,25	64,04051452010673
24	104,5	40,76252363793652
25	141,0	55,2675311552814
26	133,5	21,383404780343096
27	140,75	34,57871455100666
28	219,0	17,795130420052185
29	224,0	17,204650534085253
30	260,3333333333333	120,62706532486352
31	182,0	16,30950643030009
32	172,0	31,63331577098213
33	192,0	70,8660708661063
34	174,66666666666666	55,715547401261546
35	180,33333333333334	39,55024933198553
36	160,75	19,904459299363044
37	139,5	15,173990905493518
38	84,5	41,25429270593143
39	111,8	27,374440633554507
40	73,85714285714286	31,22923800098954
41	91,0	37,87699389691144
42	85,0	31,272991542223778
43	78,71428571428571	36,24407059177024
44	85,33333333333333	31,557707281881058
45	77,0	45,43126676640219
46	78,14285714285714	38,00161113662935
47	109,2	32,529371343448986
48	122,6	13,632314550361578
49	83,83333333333333	51,4082245905804
50	144,25	9,730750228014282
51	149,5	28,72716484444645
52	121,8	55,509999099261385
53	171,33333333333334	15,107025591499546
54	203,0	4,898979485566356
55	203,33333333333334	14,817407180595247
56	223,33333333333334	55,61974070018266
57	369,5	105,5
58	500,0	0,0
59	500,0	0,0
60	500,0	0,0
61	291,5	102,5
62	396,5	103,5
63	264,5	70,5
64	272,0	62,56196927846821
65	278,5	83,5
66	188,66666666666666	55,222781128403476
67	180,33333333333334	40,4749579644281
68	189,33333333333334	113,75216725652112
69	193,0	44,63929509598765
70	126,4	34,062295870947985
71	204,0	37,094473981982816
72	175,33333333333334	37,2409571424915
73	253,5	108,5
74	163,5	46,98137929009748
75	125,0	46,32493928760188
76	195,66666666666666	102,9249996626454
77	137,25	73,71355031471487
78	127,25	17,020208576865326
79	109,66666666666667	44,53712558703756
80	151,0	15,636495771111889
81	273,5	36,5
82	100,4	60,43707471411898
83	226,33333333333334	97,67406115352337
84	500,0	0,0
85	271,0	217,0
86	132,85714285714286	161,91569991063565
87	500,0	0,0
88	275,0	79,0
89	275,0	13,0
90	165,0	84,5872330792301
91	128,25	76,75407155324075
92	101,33333333333333	81,43027010202587
93	82,71428571428571	73,33039573584415
94	125,0	57,84029737129642
95	83,14285714285714	70,40582072411866
96	83,5	66,52505793558795
97	126,25	59,90565499182861
98	123,2	54,0274004556947
99	132,0	62,64582986919401
