steps	avg_reward	std_reward
0	22,818181818181817	13,405007082282093
1	21,291666666666668	11,840886673818908
2	23,636363636363637	8,304136179395808
3	39,92307692307692	31,541088070743385
4	28,0	10,903618155864084
5	26,15	11,424863237693483
6	39,0	22,14983938125477
7	32,75	18,589311445021302
8	30,058823529411764	14,325914766954137
9	26,25	11,16187708228325
10	39,07692307692308	17,722048581277498
11	34,13333333333333	19,14459598830844
12	51,72727272727273	15,644289745875092
13	53,5	16,43319810627256
14	46,90909090909091	17,005103755020382
15	52,2	18,696523741059462
16	67,25	38,84826250940961
17	51,1	17,271074083565274
18	67,375	38,990183059329176
19	71,85714285714286	38,51318353658198
20	83,0	55,50804317522693
21	87,5	23,471614061812335
22	78,28571428571429	28,509217986540452
23	78,28571428571429	23,698790118088823
24	69,0	17,146428199482248
25	103,2	24,25201022595859
26	73,375	18,694501196876047
27	83,33333333333333	31,084115271666047
28	137,0	46,70117771534247
29	92,33333333333333	19,413626371414715
30	150,25	42,87408891160254
31	138,25	26,099568961957974
32	174,5	43,014532428006234
33	181,33333333333334	13,224556283251582
34	178,66666666666666	51,344154703551425
35	181,66666666666666	11,585431464655176
36	135,75	44,846265173367556
37	190,33333333333334	64,85539470408165
38	126,25	23,951774464536026
39	170,33333333333334	29,465610840812754
40	209,33333333333334	64,71132478597201
41	251,0	40,0
42	141,75	24,993749218554626
43	116,8	25,59218630754317
44	91,66666666666667	26,637484032009397
45	75,14285714285714	21,390442267708334
46	69,875	9,532018411648187
47	69,125	19,971464017442486
48	60,0	12,489995996796797
49	63,75	10,194974252051841
50	58,111111111111114	9,278942042716873
51	54,7	7,1700767080973415
52	55,6	10,37496987947435
53	52,1	8,584287972802404
54	55,5	12,290240030202828
55	57,22222222222222	14,304449795452367
56	57,111111111111114	13,609183536980087
57	61,44444444444444	8,247708248842503
58	65,25	12,547410091329604
59	74,42857142857143	13,221812528190386
60	73,28571428571429	22,416284168397922
61	107,0	20,9093280618962
62	120,8	5,1146847410177685
63	125,0	18,31938863608718
64	193,66666666666666	20,885933597094056
65	328,5	0,5
66	500,0	0,0
67	500,0	0,0
68	359,0	18,0
69	399,0	101,0
70	408,5	5,5
71	490,0	9,0
72	500,0	0,0
73	391,0	25,0
74	251,33333333333334	21,761331658599286
75	233,66666666666666	29,169999809545573
76	222,0	42,7629122799964
77	162,75	21,040140208658308
78	148,5	16,53027525481654
79	136,75	10,425329730996522
80	127,25	7,8222439235810075
81	110,6	7,787168933572714
82	109,2	8,328265125462805
83	94,16666666666667	7,945998294040145
84	86,33333333333333	8,076027626390477
85	92,16666666666667	5,4594464513864
86	73,625	24,72821010506017
87	79,57142857142857	8,432202607642118
88	78,28571428571429	9,129454462097405
89	76,42857142857143	9,424241429983224
90	66,5	22,994564575133836
91	72,0	20,724381776062707
92	76,0	21,300570079560917
93	83,0	12,270755012281379
94	87,83333333333333	4,336537277085895
95	83,57142857142857	19,565692590108128
96	96,0	6,2182527020592095
97	93,83333333333333	10,253725610181348
98	100,4	6,151422599691879
99	79,85714285714286	29,44936851822886
