steps	avg_reward	std_reward	success_rate
0	9,433333333333334	0,7608474807008885	0,0
1000	9,866666666666667	0,8459051693633013	0,0
2000	13,466666666666667	3,0081371127142607	0,0
3000	126,96666666666667	70,70194873944816	0,03333333333333333
4000	13,766666666666667	7,450652469564139	0,0
5000	30,333333333333332	51,01132771802313	0,0
6000	9,433333333333334	0,8439325934114775	0,0
7000	21,9	33,59895831718597	0,0
8000	95,5	2,0453198608856593	0,0
9000	109,06666666666666	4,242116871982142	0,0
10000	161,46666666666667	3,25303277300156	0,0
11000	370,76666666666665	10,60717786323121	0,0
12000	438,23333333333335	21,06606011785044	0,0
13000	367,2	202,86143053818785	0,7
14000	500,0	0,0	1,0
15000	500,0	0,0	1,0
16000	9,4	0,7118052168020874	0,0
17000	9,366666666666667	0,7951240294584374	0,0
18000	9,233333333333333	0,8034647195462633	0,0
19000	9,233333333333333	0,6155395104206463	0,0
20000	9,4	0,8	0,0
20000	500,0	0,0	1,0
