steps	avg_reward	std_reward	success_rate
0	9,4	0,7571877794400365	0,0
1000	9,066666666666666	0,5734883511361751	0,0
2000	31,433333333333334	19,864009889468164	0,0
3000	36,13333333333333	6,505040780468295	0,0
4000	12,066666666666666	2,264705033528404	0,0
5000	9,333333333333334	0,699205898780101	0,0
6000	9,033333333333333	0,5467073155618908	0,0
7000	8,933333333333334	0,44221663871405326	0,0
8000	9,233333333333333	0,7156970184527963	0,0
9000	8,8	0,6531972647421808	0,0
10000	9,1	0,7461009761866464	0,0
11000	9,4	0,7571877794400365	0,0
12000	8,666666666666666	0,4714045207910317	0,0
13000	9,366666666666667	0,6574360974438672	0,0
14000	9,166666666666666	0,6368324391514266	0,0
15000	9,733333333333333	1,3888444437333105	0,0
16000	9,133333333333333	0,4988876515698589	0,0
17000	9,666666666666666	1,192569587999888	0,0
18000	8,833333333333334	0,372677996249965	0,0
19000	9,533333333333333	0,618241233033047	0,0
20000	8,766666666666667	0,49553562491061687	0,0
20000	35,9	6,847627326307997	0,0
