steps	avg_reward	std_reward
0	23,483568075117372	12,606949512123633
1	24,4126213592233	15,63042949308126
2	29,63905325443787	15,32816224090659
3	31,528301886792452	19,880400677015434
4	36,76470588235294	23,991185665143295
5	41,34426229508197	26,403480425015037
6	45,22522522522522	24,342779118653315
7	56,875	36,05797494061725
8	64,94871794871794	37,06712464065125
9	78,921875	44,77593685769595
10	88,78947368421052	46,97507246462027
11	94,41509433962264	66,67534238078477
12	128,51282051282053	67,54974303690874
13	164,61290322580646	62,45239602281593
14	142,25	53,615076134319615
15	174,0	51,47011184943261
16	196,80769230769232	65,95045881380568
17	267,10526315789474	108,66457067355299
18	282,27777777777777	88,62768914933199
19	214,125	57,6933795306417
20	179,17857142857142	69,08692949126204
21	234,63636363636363	66,77815746222403
22	260,65	82,32877686447188
23	313,625	108,33620989770687
24	309,2352941176471	125,33650208269441
25	364,7857142857143	120,63236865512896
26	322,9375	113,96132499120041
27	304,2352941176471	80,12602530261842
28	247,38095238095238	55,9884989809567
29	209,625	54,470031898283295
30	184,60714285714286	39,025027945184725
31	171,93333333333334	21,283692244428728
32	164,83870967741936	24,617194062206966
33	161,29032258064515	34,15920368905188
34	161,0625	34,42286440361987
35	163,2258064516129	36,622494125366984
36	174,68965517241378	36,93993582157099
37	180,14285714285714	45,43733069193395
38	186,2962962962963	48,53774004323647
39	198,92307692307693	54,85219515761852
40	240,9047619047619	40,15079286639872
41	276,94736842105266	47,35140045081813
42	434,9166666666667	94,4752686626976
43	440,0833333333333	97,55037872242674
44	455,09090909090907	96,78134168926132
45	474,1818181818182	60,81539604980153
46	456,5	42,32316150761897
47	396,53846153846155	64,87220026223794
48	390,84615384615387	60,3360412176875
49	364,2142857142857	42,4485883518077
50	395,6923076923077	55,586916854991934
51	392,9230769230769	64,90758108911652
52	465,6363636363636	67,89734594795925
53	469,45454545454544	77,44483507206172
54	400,9230769230769	105,20782475905746
55	316,8125	41,983953407819996
56	235,1818181818182	26,893115651063706
57	195,0	18,391051335656947
58	153,36363636363637	23,969447954880145
59	134,8421052631579	20,874974082290212
60	125,1	19,492049661336285
61	119,52380952380952	10,744296593870263
62	114,86363636363636	14,565823805761754
63	107,76595744680851	22,019539452502563
64	107,25531914893617	16,899538058783488
65	102,53061224489795	20,267700292222607
66	94,77358490566037	25,558398914505183
67	90,69642857142857	27,493453534339736
68	100,1	17,63774361986249
69	95,20754716981132	24,72517507850792
70	101,86	22,43034551673246
71	108,61702127659575	13,217578867826244
72	112,0	14,922019523732928
73	114,20454545454545	8,833252117720098
74	117,48837209302326	14,579967290331215
75	121,02380952380952	8,160555814514968
76	122,8780487804878	8,650941361299639
77	127,55	9,989869869022318
78	126,475	10,660646087362624
79	130,92307692307693	8,447073883849427
80	130,94871794871796	16,521856104129927
81	140,11111111111111	12,513942841171154
82	143,05555555555554	12,5387055074465
83	150,3235294117647	13,190282939112445
84	150,55882352941177	13,690252385570648
85	161,51612903225808	16,64984930231509
86	169,0	17,013719953809826
87	174,6551724137931	18,61641074719304
88	186,03703703703704	16,65217476950635
89	192,34615384615384	22,386366571733426
90	206,44	20,71922778483793
91	235,9090909090909	26,267693761295266
92	254,2	37,233855561840485
93	305,2352941176471	45,37365057045736
94	341,3333333333333	57,89377245342446
95	368,57142857142856	56,700610082021775
96	430,4166666666667	51,49022291227293
97	500,0	0,0
98	500,0	0,0
99	500,0	0,0
