steps	avg_reward	std_reward	success_rate
0	9,333333333333334	0,5962847939999438	0,0
1000	9,433333333333334	0,7156970184527964	0,0
2000	12,8	1,3012814197295424	0,0
3000	101,8	5,873102530463208	0,0
4000	112,16666666666667	3,916489357688706	0,0
5000	218,66666666666666	10,163114133418404	0,0
6000	337,8333333333333	14,8774624479072	0,0
7000	500,0	0,0	1,0
8000	500,0	0,0	1,0
9000	489,93333333333334	26,464987352265172	0,8666666666666667
10000	10,333333333333334	0,9428090415820634	0,0
11000	9,366666666666667	0,7063206700139029	0,0
12000	11,933333333333334	1,2892719737209146	0,0
13000	9,466666666666667	0,5617433182117573	0,0
14000	9,433333333333334	0,6674994798166929	0,0
15000	9,366666666666667	0,6046119049072349	0,0
16000	9,566666666666666	0,7156970184527964	0,0
17000	8,933333333333334	0,6798692684790381	0,0
18000	9,466666666666667	0,7630348761506397	0,0
19000	9,233333333333333	0,7608474807008885	0,0
20000	9,166666666666666	0,6368324391514266	0,0
20000	500,0	0,0	1,0
