steps	avg_reward	std_reward	success_rate
0	9,366666666666667	0,752034278178565	0,0
1000	9,466666666666667	0,5617433182117573	0,0
2000	37,0	34,009802508492555	0,0
3000	31,233333333333334	2,3048258550750034	0,0
4000	55,36666666666667	37,513982578351886	0,0
5000	9,133333333333333	0,7180219742846005	0,0
6000	9,466666666666667	0,8055363982396381	0,0
7000	8,8	0,5416025603090641	0,0
8000	9,066666666666666	0,6289320754704404	0,0
9000	9,133333333333333	0,8055363982396381	0,0
10000	9,333333333333334	0,7888106377466154	0,0
11000	9,633333333333333	0,6574360974438672	0,0
12000	8,966666666666667	0,7951240294584375	0,0
13000	9,6	0,6110100926607787	0,0
14000	9,033333333333333	0,706320670013903	0,0
15000	8,833333333333334	0,4533823502911815	0,0
16000	8,866666666666667	0,5617433182117572	0,0
17000	8,8	0,541602560309064	0,0
18000	8,933333333333334	0,44221663871405326	0,0
19000	8,8	0,6	0,0
20000	9,166666666666666	0,7340905181848415	0,0
20000	62,766666666666666	38,210542466125176	0,0
