steps	avg_reward	std_reward	success_rate
0	14,4	8,436428944365817	0,0
1000	9,366666666666667	0,7951240294584374	0,0
2000	19,533333333333335	2,2320892057044275	0,0
3000	130,0	4,788875998951459	0,0
4000	104,5	43,40948437073785	0,0
5000	83,46666666666667	37,811579649038144	0,0
6000	8,866666666666667	0,7630348761506397	0,0
7000	9,066666666666666	0,6289320754704404	0,0
8000	9,233333333333333	0,8825468196582487	0,0
9000	9,1	0,6506407098647712	0,0
10000	8,833333333333334	0,6368324391514265	0,0
11000	8,9	0,5972157622389639	0,0
12000	8,966666666666667	0,5467073155618908	0,0
13000	9,066666666666666	0,6289320754704404	0,0
14000	8,766666666666667	0,6674994798166929	0,0
15000	8,7	0,5259911279353168	0,0
16000	9,0	0,5773502691896257	0,0
17000	16,433333333333334	16,507944215504917	0,0
18000	8,666666666666666	0,4714045207910317	0,0
19000	9,066666666666666	0,5734883511361752	0,0
20000	8,8	0,541602560309064	0,0
20000	129,56666666666666	5,577833111721991	0,0
