steps	avg_reward	std_reward
0	20,512295081967213	10,365248353084617
1	23,966507177033492	11,938591990233968
2	24,524509803921568	12,721927467376869
3	25,426395939086294	14,807424180748418
4	26,140625	15,030386431361027
5	27,966480446927374	14,759486842656699
6	31,835443037974684	18,91348081261847
7	32,73856209150327	19,881600927711006
8	33,898648648648646	17,783510379480557
9	37,73684210526316	21,698166908072167
10	40,04	23,118615875523343
11	47,75238095238095	25,10730531230605
12	49,93069306930693	22,265836471533706
13	54,043010752688176	26,486723790833913
14	58,44186046511628	24,473338436206205
15	64,67948717948718	35,07409504644074
16	61,21951219512195	33,98135227151902
17	70,70422535211267	35,639981649904854
18	85,31666666666666	47,194806093702965
19	75,14925373134328	33,681676550670375
20	79,68253968253968	36,84451474189728
21	83,1311475409836	29,546559761926883
22	91,51785714285714	38,89821473659013
23	82,91803278688525	35,04858224581343
24	92,70370370370371	37,43816117557732
25	109,14893617021276	42,30083683262787
26	114,70454545454545	51,961777711845144
27	132,28947368421052	52,016145213586206
28	115,3409090909091	64,1315916980002
29	101,48	49,887970493897626
30	102,28571428571429	35,31144232658408
31	118,0	43,846455135016065
32	140,05555555555554	51,677388373792674
33	229,77272727272728	114,2664079398275
34	148,26470588235293	56,58637791986659
35	105,22916666666667	27,783567972914415
36	91,58181818181818	24,44339725614031
37	80,12698412698413	24,868219065223357
38	82,0	19,236236297291782
39	84,31666666666666	20,22168115881785
40	92,23636363636363	27,374150803840564
41	109,3695652173913	30,353252598185005
42	143,28571428571428	32,22738093039292
43	170,61290322580646	60,912776041809714
44	240,61904761904762	66,41964439078045
45	275,7368421052632	122,7221260474518
46	185,35714285714286	78,15516356477501
47	131,15384615384616	30,5408834536622
48	92,27272727272727	29,35702148965051
49	73,83823529411765	25,92614527172366
50	59,98809523809524	18,917423341874326
51	53,319148936170215	16,811351766347062
52	48,30769230769231	12,838551412323117
53	47,308411214953274	10,19383285702113
54	44,72566371681416	9,771955346047365
55	43,86842105263158	9,910576627314507
56	43,87719298245614	8,610622113023199
57	42,87179487179487	9,992765298799766
58	41,26229508196721	9,333355728719884
59	42,252100840336134	9,902226629658875
60	44,13157894736842	9,201938352148954
61	44,29824561403509	9,162212466048093
62	44,24778761061947	10,148046565109667
63	46,97196261682243	9,83837417607752
64	48,76699029126213	9,79915181934368
65	49,07843137254902	10,024173013183255
66	52,479166666666664	10,929679743961191
67	51,92783505154639	11,009131563716778
68	58,72093023255814	13,248651675838211
69	58,870588235294115	13,041822531689997
70	60,19047619047619	14,880857142552378
71	64,71794871794872	15,081740901260531
72	71,6	17,286162922159114
73	78,9375	19,26288124217143
74	80,88709677419355	19,578711973442527
75	103,20408163265306	22,66074515754892
76	104,875	23,80793372666627
77	122,92682926829268	22,1858999871347
78	132,3421052631579	17,57880948574983
79	143,31428571428572	23,697825612817525
80	167,26666666666668	31,081541503313865
81	183,57142857142858	54,74188039689315
82	169,6	40,2637968072229
83	163,74193548387098	34,11268588354464
84	180,14285714285714	37,92258494590778
85	195,46153846153845	47,33776405076019
86	305,05882352941177	86,96278486546468
87	357,85714285714283	100,8951769644807
88	363,7142857142857	120,73017646886831
89	208,04	54,03219780834387
90	209,875	41,10587194469098
91	197,65384615384616	26,30873254803476
92	200,32	21,913867755373538
93	196,53846153846155	26,02547682151054
94	178,20689655172413	21,860654800340345
95	170,2	21,847044041090165
96	172,73333333333332	17,6728291138937
97	162,80645161290323	16,833950631404438
98	162,0	16,345069296964777
99	174,24137931034483	13,885380981235434
