steps	avg_reward	std_reward
0	20,307692307692307	12,190062884829375
1	30,294117647058822	20,186672090857527
2	26,6	15,612174736403638
3	28,944444444444443	20,361925859096875
4	27,42105263157895	12,231606123712902
5	32,0	16,00390577327922
6	27,42105263157895	15,208431835398637
7	29,055555555555557	18,401304972511
8	28,526315789473685	11,659053049263486
9	31,5	18,651407453594487
10	28,333333333333332	13,136040330158687
11	34,125	15,905482545336373
12	36,42857142857143	15,940578434182573
13	35,785714285714285	22,58690698938079
14	35,46666666666667	12,360510597148576
15	37,857142857142854	15,86936465942722
16	51,9	26,7112335918804
17	37,92857142857143	28,86783748077307
18	61,0	17,473789896108208
19	57,888888888888886	25,19014112458569
20	61,22222222222222	26,03748484942335
21	40,53846153846154	19,57083931463569
22	50,72727272727273	15,754312016315978
23	62,5	26,057628441590765
24	91,83333333333333	57,45263749868717
25	49,54545454545455	23,050788337391122
26	47,09090909090909	12,866125682684926
27	53,72727272727273	23,560718113345548
28	61,666666666666664	24,580932086115492
29	92,375	78,33731151245874
30	73,0	14,362649974350635
31	70,5	38,451267859460756
32	66,875	36,40205179656773
33	50,3	24,811489274124597
34	35,0	14,805404418657398
35	41,84615384615385	18,169484789470307
36	33,625	11,526464115243668
37	29,41176470588235	10,209907665247124
38	26,894736842105264	8,077875807557756
39	28,444444444444443	9,172557030029074
40	29,470588235294116	10,505559576096859
41	27,210526315789473	9,528787117651333
42	24,714285714285715	5,699982098074288
43	29,58823529411765	10,117305055779207
44	25,6	6,126989472816157
45	29,444444444444443	11,363793489373863
46	27,473684210526315	6,098907762893042
47	29,61111111111111	9,719047100575748
48	28,72222222222222	11,371531488549014
49	27,736842105263158	10,537362624505832
50	28,944444444444443	9,845880256467238
51	30,176470588235293	14,109801741708187
52	32,0625	10,796230534311501
53	35,333333333333336	15,597720631197651
54	41,833333333333336	13,24030043297944
55	37,4	12,467557900406959
56	39,46153846153846	14,377414898777793
57	39,07692307692308	11,398120887379358
58	57,333333333333336	15,923427883328248
59	63,5	29,206163733020468
60	75,14285714285714	26,07915736713117
61	60,0	22,425184255405547
62	63,75	29,667954091915405
63	140,4	59,452838452003284
64	89,71428571428571	31,788202149828592
65	92,5	32,190837205639745
66	105,8	50,26091921164993
67	103,0	43,529300476805275
68	102,83333333333333	36,73969999272661
69	106,4	40,54429676292339
70	103,8	12,319090875547595
71	142,25	38,12725403172906
72	86,5	32,41784488004511
73	89,5	10,688779163215974
74	80,14285714285714	22,12579988177068
75	102,6	23,508296407864183
76	79,57142857142857	19,144989220286803
77	113,6	51,27416503464488
78	128,0	40,703808175648625
79	154,75	47,45194938039954
80	184,33333333333334	25,82419193099542
81	278,0	9,0
82	265,0	60,0
83	248,66666666666666	52,15574965641106
84	190,33333333333334	29,009576962712774
85	148,5	16,695807857064
86	126,0	13,285330255586423
87	125,5	8,789197915623474
88	111,0	20,089798406156294
89	113,8	6,705221845696084
90	114,8	12,6237870704476
91	85,33333333333333	27,78888666755511
92	72,25	29,76050234791073
93	84,83333333333333	27,721331537684517
94	86,0	29,888682361946525
95	80,85714285714286	17,049747140383648
96	69,125	22,396637582458666
97	67,375	14,59398420582947
98	84,66666666666667	9,551032521262936
99	64,5	19,974984355438178
