steps	avg_reward	std_reward
0	20,23076923076923	10,778567381284928
1	20,64	10,832838963078885
2	21,25	11,140204965199997
3	19,53846153846154	9,17450803221274
4	32,875	24,821550616349494
5	18,555555555555557	10,12636212450173
6	31,3125	22,301117544867566
7	31,11764705882353	13,633360264832975
8	31,88235294117647	17,011699617481863
9	22,869565217391305	8,798736805711458
10	28,333333333333332	15,602706317957935
11	36,0	20,594728867913197
12	30,0	14,409963873082036
13	36,785714285714285	31,926653825444905
14	33,05555555555556	21,26675084158426
15	32,27777777777778	25,834528048837527
16	33,0	13,481468762712764
17	53,5	27,189152248645048
18	42,833333333333336	20,811989066134185
19	41,15384615384615	14,36259111959395
20	43,0	18,734993995195193
21	39,53846153846154	22,386862165858265
22	63,625	34,97834151299916
23	44,25	13,522358029081564
24	44,75	18,94344653611551
25	58,888888888888886	32,27811244806419
26	84,42857142857143	35,403216733822944
27	63,25	23,07460725559592
28	47,36363636363637	14,297315242397637
29	73,14285714285714	23,50336493494721
30	68,0	21,817424229271428
31	47,09090909090909	35,43869109386351
32	74,0	48,08920282736478
33	77,0	32,00892732616057
34	77,125	45,22288552270852
35	64,0	22,818121453499774
36	63,375	27,193461989971045
37	81,14285714285714	32,21547352894068
38	68,25	32,34095700501146
39	55,888888888888886	16,815630588793436
40	78,0	30,0142823145439
41	59,77777777777778	25,581146606991545
42	84,83333333333333	46,96600425366795
43	73,42857142857143	30,761093900561853
44	84,16666666666667	37,485182257645334
45	65,0	32,91656118126558
46	87,85714285714286	39,01072589293715
47	82,42857142857143	30,391996798297985
48	57,44444444444444	17,49356142579391
49	72,14285714285714	21,390442267708334
50	76,75	55,16735900874719
51	66,88888888888889	28,32134822765503
52	115,16666666666667	71,5458283588607
53	77,85714285714286	29,526881560603005
54	103,4	62,89864863413204
55	85,0	59,693662421846206
56	92,0	31,522478751942504
57	100,6	49,28934976239796
58	107,16666666666667	43,71657453288042
59	71,0	38,38619543533847
60	65,22222222222223	44,44416666579861
61	74,375	34,336341898926854
62	66,75	24,175142191929297
63	54,3	16,431981012647256
64	57,333333333333336	25,86718212544828
65	61,888888888888886	18,95283294241813
66	50,5	10,698130677833394
67	50,2	12,073110618229256
68	56,888888888888886	20,030224076210676
69	50,90909090909091	13,041573702130398
70	50,9	11,562439189029277
71	44,416666666666664	14,614252936393598
72	52,4	14,03709371629327
73	45,333333333333336	12,398476608931526
74	46,45454545454545	10,039591048929836
75	46,666666666666664	16,053729230998705
76	48,36363636363637	13,343522277751834
77	44,0	14,502873278538061
78	48,18181818181818	10,810921933759916
79	64,0	26,874709300753377
80	50,09090909090909	15,52976347917148
81	50,6	20,204949888579282
82	77,14285714285714	62,81816973598954
83	79,0	28,53068523537421
84	65,375	26,48555030577994
85	92,33333333333333	40,177384462184975
86	94,83333333333333	29,918871785027072
87	73,57142857142857	9,240549502169275
88	91,66666666666667	21,123972690339812
89	91,66666666666667	26,39233895575675
90	105,6	20,460694025374604
91	102,0	37,421918710830425
92	78,57142857142857	14,646863563401482
93	67,125	14,903334358458176
94	64,625	19,52522407041722
95	76,14285714285714	22,724615800169342
96	67,875	22,351943427809584
97	87,5	26,348624252510795
98	63,111111111111114	14,003526892611687
99	80,57142857142857	21,809939692437368
