steps	avg_reward	std_reward
0	20,08	8,299011989387653
1	24,952380952380953	11,133288524900665
2	22,833333333333332	14,296464209338227
3	26,80952380952381	17,03111731261633
4	22,772727272727273	7,006048154544875
5	23,26086956521739	8,315608118128893
6	23,434782608695652	12,150598793462713
7	27,210526315789473	16,630912711505903
8	27,210526315789473	15,578591745585456
9	30,27777777777778	11,189308168244837
10	30,166666666666668	18,874586088176873
11	26,473684210526315	8,190934790509706
12	32,588235294117645	18,629700586553632
13	33,733333333333334	15,536909459591875
14	26,4	10,674268124794317
15	23,90909090909091	9,510324967725104
16	23,772727272727273	9,214276562052145
17	26,1	12,393143265531954
18	25,1	11,148542505637229
19	34,266666666666666	20,101299018277956
20	33,5	15,157506391224118
21	39,30769230769231	22,151175052647158
22	36,5	14,34149822816889
23	39,23076923076923	17,120180831871384
24	41,833333333333336	12,542151153432794
25	57,333333333333336	17,422845793829307
26	51,8	26,87675575660128
27	50,5	17,551353224181888
28	57,333333333333336	20,07209228976613
29	51,0	27,40802802100144
30	55,5	14,430869689661812
31	50,1	19,856736892047497
32	47,72727272727273	21,076013548758173
33	46,36363636363637	19,527475875022525
34	44,916666666666664	26,62848829522414
35	60,0	19,470775822013643
36	60,333333333333336	20,253943374617748
37	62,0	33,062230885273166
38	57,0	21,97473296513268
39	59,333333333333336	11,728408057172787
40	57,77777777777778	11,133311155444755
41	45,0	9,10128196098403
42	58,44444444444444	22,779674717759107
43	55,77777777777778	34,058047760903015
44	65,0	19,0
45	59,22222222222222	18,31682758666211
46	40,69230769230769	10,999193084981737
47	40,69230769230769	5,716166216356706
48	45,333333333333336	11,578236288638937
49	33,4	6,1838499334961226
50	35,13333333333333	7,710310557227178
51	33,666666666666664	7,930251502246879
52	36,92857142857143	9,75751934015349
53	32,3125	6,97064155942622
54	30,823529411764707	7,7096982020557725
55	34,266666666666666	9,622658445333887
56	30,41176470588235	7,844509683844541
57	32,9375	5,177701589508612
58	31,9375	7,829980443781453
59	31,58823529411765	6,352941176470589
60	33,46666666666667	8,220840724781269
61	33,666666666666664	7,82872204698116
62	32,6875	8,963249619976006
63	31,11764705882353	7,888057637162474
64	34,0	14,27351860381081
65	32,3125	5,2526035211121735
66	33,0	7,729812416870153
67	30,705882352941178	5,29999673565219
68	31,0	5,90114644893386
69	35,2	7,799145252312376
70	34,53333333333333	9,810651807545147
71	32,0625	5,921029787967631
72	32,8125	7,501822695185484
73	32,1875	8,156429595723855
74	31,6875	5,008976317572285
75	34,4	9,149134749617948
76	29,941176470588236	6,149802371145943
77	31,294117647058822	6,3687167964369396
78	30,470588235294116	7,381356858040664
79	32,8125	9,221027261102746
80	32,4375	7,921243194726444
81	30,88235294117647	6,858934516305133
82	29,764705882352942	6,83011852248128
83	29,72222222222222	7,014315168564256
84	31,529411764705884	8,139357158160395
85	32,5625	4,936708797366926
86	32,5	9,239859306288164
87	29,41176470588235	7,623946974766315
88	27,0	4,47213595499958
89	35,53333333333333	9,972406374034748
90	31,25	7,830229881682913
91	31,294117647058822	6,780288956902969
92	32,4375	9,178567085880017
93	29,555555555555557	6,193385559720792
94	36,357142857142854	7,951703706548345
95	29,470588235294116	5,521270602474031
96	27,944444444444443	5,863940865078348
97	29,647058823529413	4,639233918383613
98	28,333333333333332	4,268749491621899
99	28,0	6,0461190490723515
