steps	avg_reward	std_reward
0	24,136363636363637	8,966074719060098
1	22,0	12,047009370902336
2	24,0	10,63686312513502
3	22,434782608695652	14,77314274932289
4	26,94736842105263	10,374430532046851
5	34,0625	22,935967251241006
6	34,4375	15,874384830600523
7	32,3125	14,826997125176764
8	36,857142857142854	11,957407404480902
9	43,84615384615385	29,479709198665272
10	51,4	21,091230405075944
11	64,88888888888889	30,0386582199392
12	66,875	25,121890354827997
13	63,0	24,608038433722335
14	61,0	7,423685817106696
15	66,75	24,61579777297498
16	59,666666666666664	22,847319317591726
17	78,28571428571429	53,30964610037229
18	89,83333333333333	36,03432006049542
19	82,0	24,865351682325233
20	93,16666666666667	44,42753150418731
21	73,85714285714286	17,024592056606746
22	68,5	28,926631328241456
23	53,7	9,9
24	59,333333333333336	11,728408057172787
25	64,125	21,73958083772546
26	69,25	26,465779792025778
27	106,6	46,51279393887234
28	197,66666666666666	28,522895287041877
29	251,0	16,0
30	154,25	22,083647796503186
31	134,6	73,40735657956905
32	125,75	19,421315609401955
33	231,66666666666666	55,7215298505783
34	413,5	64,5
35	330,0	2,0
36	266,5	115,5
37	293,0	115,0
38	185,0	106,97040089046439
39	500,0	0,0
40	301,3333333333333	118,31408294122143
41	500,0	0,0
42	489,5	10,5
43	458,0	42,0
44	473,5	26,5
45	500,0	0,0
46	500,0	0,0
47	500,0	0,0
48	500,0	0,0
49	479,5	6,5
50	465,5	34,5
51	366,5	18,5
52	286,0	6,0
53	318,0	49,0
54	349,5	40,5
55	474,0	26,0
56	392,5	25,5
57	377,5	38,5
58	433,0	39,0
59	285,0	6,0
60	278,0	48,0
61	223,66666666666666	7,542472332656507
62	194,33333333333334	1,247219128924647
63	167,33333333333334	15,107025591499548
64	196,66666666666666	19,39644870130154
65	218,0	46,91126375047539
66	197,66666666666666	0,4714045207910317
67	229,33333333333334	17,249798710580816
68	259,0	8,0
69	271,5	21,5
70	421,5	32,5
71	409,0	91,0
72	430,0	70,0
73	446,5	1,5
74	360,0	44,0
75	308,5	3,5
76	244,0	11,51810169544733
77	185,66666666666666	28,288199345702832
78	137,0	7,713624310270756
79	157,25	13,88119231190174
80	125,25	9,65336728815391
81	117,4	9,156418513807678
82	108,4	16,29232948353304
83	75,375	31,70937361412237
84	92,16666666666667	17,84579004197411
85	105,4	9,54148835350125
86	85,28571428571429	34,70576026999506
87	116,0	8,318653737234168
88	110,6	25,89671793876591
89	102,8	24,959166652755055
90	134,5	6,576473218982953
91	131,25	15,417117110536587
92	142,25	10,034316120194738
93	154,25	17,020208576865326
94	176,33333333333334	16,048537489614297
95	188,66666666666666	17,93197020841702
96	220,66666666666666	27,010286106510527
97	251,5	5,5
98	251,5	17,5
99	303,5	40,5
