steps	avg_reward	std_reward
0	21,333333333333332	12,25991662106866
1	20,24	6,8075252478415385
2	24,904761904761905	9,45618850984829
3	29,88235294117647	15,377150171759533
4	23,318181818181817	9,319512100165113
5	32,25	15,364325562809453
6	33,1875	15,150159858892579
7	29,941176470588236	10,629983057013192
8	55,77777777777778	37,255209263725135
9	50,0	32,38967287718277
10	47,72727272727273	26,33729091159498
11	48,18181818181818	15,924927183039927
12	50,0	20,23857702507763
13	65,875	39,851090010186674
14	86,16666666666667	15,868382260191352
15	63,25	19,0836972308827
16	56,666666666666664	17,068489485989478
17	52,1	25,481169517900863
18	52,4	14,947909552843836
19	90,5	33,944808144987356
20	97,33333333333333	43,503511991051425
21	77,57142857142857	20,982013677413892
22	70,25	19,369757355217438
23	65,25	31,814894310684107
24	83,14285714285714	25,781657773522255
25	75,85714285714286	37,4182101252798
26	111,4	25,531157435572716
27	139,25	25,31180554602931
28	81,14285714285714	31,52970740396415
29	102,16666666666667	30,218188047745166
30	119,8	21,38597671372528
31	169,5	52,55711179279166
32	310,5	51,5
33	200,75	134,9395698081182
34	126,25	61,206106721470206
35	139,5	49,83221849366131
36	207,66666666666666	63,73033465748909
37	138,75	37,35890121510535
38	197,75	67,69555007531883
39	130,25	83,06134780991698
40	189,0	41,52910625894406
41	226,33333333333334	31,084115271666043
42	500,0	0,0
43	293,0	149,53929249531708
44	500,0	0,0
45	287,0	77,0
46	192,33333333333334	59,41006274660511
47	153,5	32,39212867349104
48	213,0	166,97754340030278
49	234,0	69,8426803609369
50	207,66666666666666	23,01207412545761
51	341,0	85,0
52	235,66666666666666	8,993825042154693
53	215,33333333333334	14,522013940527977
54	170,0	44,14370472294625
55	162,25	29,14939965076468
56	162,5	6,87386354243376
57	146,0	6,041522986797286
58	104,2	42,31973534888893
59	103,2	32,276307099790706
60	81,57142857142857	36,92021181976515
61	67,77777777777777	39,75977246128101
62	110,0	5,89915248150105
63	103,2	35,425414605901224
64	110,6	38,103018253151546
65	141,75	11,321991874224253
66	152,5	12,757350822173073
67	157,0	14,159802258506296
68	185,66666666666666	6,128258770283411
69	209,33333333333334	30,879694874715902
70	204,5	85,2100346203427
71	295,0	5,0
72	343,5	52,5
73	454,5	15,5
74	456,0	23,0
75	500,0	0,0
76	498,5	1,5
77	500,0	0,0
78	500,0	0,0
79	500,0	0,0
80	500,0	0,0
81	500,0	0,0
82	500,0	0,0
83	500,0	0,0
84	500,0	0,0
85	500,0	0,0
86	500,0	0,0
87	395,0	33,0
88	450,5	8,5
89	500,0	0,0
90	298,5	201,5
91	500,0	0,0
92	500,0	0,0
93	389,0	37,0
94	262,0	45,0
95	230,33333333333334	31,47838764754143
96	211,66666666666666	10,873004286866726
97	212,33333333333334	15,326085243430198
98	172,66666666666666	44,34210439550904
99	184,33333333333334	53,01781671182707
