steps	avg_reward	std_reward	success_rate
0	9,266666666666667	0,7272474743090476	0,0
1000	9,166666666666666	0,7781745019952503	0,0
2000	500,0	0,0	1,0
3000	247,33333333333334	38,04850705203673	0,0
4000	112,73333333333333	6,043913375362761	0,0
5000	213,76666666666668	14,901193091680797	0,0
6000	248,06666666666666	35,418388193454284	0,0
7000	193,36666666666667	16,150300994787134	0,0
8000	129,6	5,9250879037079835	0,0
9000	133,9	43,64657298498169	0,0
10000	343,06666666666666	131,68951700453945	0,3
11000	9,2	0,7916228058025278	0,0
12000	420,3333333333333	96,29272500500176	0,5333333333333333
13000	500,0	0,0	1,0
14000	131,7	5,978572850884509	0,0
15000	500,0	0,0	1,0
16000	254,66666666666666	116,59483502949672	0,16666666666666666
17000	20,9	2,724579478255926	0,0
18000	500,0	0,0	1,0
19000	489,3333333333333	41,161740595957426	0,9333333333333333
20000	500,0	0,0	1,0
20000	500,0	0,0	1,0
