steps	avg_reward	std_reward	success_rate
0	9,466666666666667	0,5617433182117573	0,0
1000	9,266666666666667	0,6289320754704403	0,0
2000	53,4	11,78303865732435	0,0
3000	129,23333333333332	11,470784144464096	0,0
4000	238,96666666666667	59,520015307644385	0,0
5000	394,76666666666665	91,38514953511624	0,2
6000	392,8666666666667	74,69213851240006	0,2
7000	10,033333333333333	0,7520342781785652	0,0
8000	141,03333333333333	6,07444556226236	0,0
9000	13,933333333333334	1,236482466066094	0,0
10000	70,66666666666667	5,405758246742285	0,0
11000	225,5	18,722090339133253	0,0
12000	148,3	24,325775081861902	0,0
13000	65,93333333333334	7,1130552897862085	0,0
14000	11,333333333333334	1,5347819244295118	0,0
15000	500,0	0,0	1,0
16000	322,73333333333335	8,286267086102294	0,0
17000	500,0	0,0	1,0
18000	428,6	87,29933180347564	0,4666666666666667
19000	500,0	0,0	1,0
20000	144,1	4,749385925218824	0,0
20000	500,0	0,0	1,0
